ensemble_random_forest,ensemble_ridge,ensemble_lasso,pca_component_1,pca_component_2,pca_component_3,pca_component_4,pca_component_5,pca_component_8,feature_selection_f_regression_mean,feature_selection_f_regression_weighted,feature_selection_mutual_info_mean,feature_selection_mutual_info_weighted,rolling_ml_factor,adaptive_ml_factor
ensemble_random_forest,ensemble_ridge,ensemble_lasso,pca_component_1,pca_component_2,pca_component_3,pca_component_4,pca_component_5,pca_component_8,feature_selection_f_regression_mean,feature_selection_f_regression_weighted,feature_selection_mutual_info_mean,feature_selection_mutual_info_weighted,rolling_ml_factor,adaptive_ml_factor
217441,217441,217441,217441,217441,217441,217441,217441,217441,217441,217441,217441,217441,217441,217441
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0515502864372607,0.09276123704634048,-0.001962551205958866,0.6477022858540734,0.08127657576530799,0.030252748180966686,0.7310617873716427,0.12268748048293131,-0.0012703226038504574,0.0042486157007037085,0.004193473011997295,0.004221005988877322,0.004395450065029664,0.0036498044072754126,0.18832345005191814
0.06404463900209975,0.0795021202958209,-0.0033714158545223383,0.5945073131376527,0.08048173962328699,0.026189817329775187,0.5911818473739422,0.17209656638879214,0.12004624846709619,0.000687591422115202,0.0006363383390030128,0.000626221175202801,0.0006886334500734954,0.0051746710721495524,0.07790189468443798
0.051790250727971436,0.05601345978626374,-0.0027538841978235872,0.42773497540669597,0.0569666095261305,0.017891303166174346,0.42402841832349825,0.12020398011916793,0.0844616583633839,0.00040366143670283555,0.00036580641080224784,0.00035817923989836406,0.00040407235492323284,0.003608999967318214,0.05548370964451144
0.0015803029443237529,0.0009867085035057364,3.35352558104597e-06,0.06403135960841456,0.0021669733124406285,0.001505443077907967,0.006172268120430465,0.0022878330397977753,0.003563830183891764,0.001381901595733,0.00139016224361523,0.0013816863390593399,0.0014063998872803234,0.0003805864991533314,0.0011679278355361323
0.0006475159245646707,0.0002746070038665205,0.0,0.0027781404682785185,0.0003628566698890967,0.00014992416961443633,0.0030267348299007862,0.0007649457799787079,0.0002649534670886677,1.6441213634785335e-05,1.6692981827331116e-05,1.626609537477938e-05,1.5937551214318337e-05,2.860094201736188e-05,0.00035198192257748974
0.0006149015690367774,0.00010180467987715482,2.611296935662087e-06,0.0013830400250851205,0.0002504836925882175,9.56482649929998e-05,0.001514863583199598,0.00041662862444059087,0.00011388022657273688,9.989872876462987e-06,1.0445572236416252e-05,9.990500566967197e-06,9.909775692765143e-06,1.8057983474397857e-05,0.00017995425171670945
-3.261435552789332e-05,-0.0001728023239893657,2.611296935662087e-06,-0.001395100443193398,-0.00011237297730087925,-5.427590462143652e-05,-0.0015118712467011883,-0.000348317155538117,-0.00015107324051593082,-6.451340758322349e-06,-6.247409590914865e-06,-6.2755948078121835e-06,-6.027775521553194e-06,-1.0542958542964024e-05,-0.00017202767086078028
0.0017587877629912118,0.0017587877629912118,0.0017587877629912118,0.0017587877629912118,0.0017587877629912118,0.0017587877629912118,0.0017587877629912118,0.0017587877629912118,0.0017587877629912118,0.0017587877629912118,0.0017587877629912118,0.0017587877629912118,0.0017587877629912118,0.0017587877629912118,0.0017587877629912118
0.36816035350588583,0.15613424748844618,0.0,1.5795768692145489,0.20631066324453942,0.08524290012085185,1.720921019346386,0.43492784978088916,0.15064550292188475,0.009348037313395549,0.009491186019477967,0.009248469722756798,0.00906166824086436,0.016261735849651116,0.20012757080983198
